g
0.4, -0.4, -1.16754111812, 1.16856339612
2.0, -2.0, -0.850378013783, 0.851766792282
0.2, -0.8, 1.60306379988, -1.97320333788
0.8, -0.8, 0.978439297028, -0.974374451696
0.8, -0.8, -0.0225240660739, 0.0256332663855
2.0, -2.6, -0.273284470871, -0.0980374408754
0.8, -0.8, -2.02190822519, 2.024627909
0.8, -0.8, -3.02320354681, 3.0256892222
1.4, -2.2, -3.64616551933, 3.15316169817
2.2, -2.2, -4.14984360972, 4.15257275571
2.2, -2.2, -5.15291047709, 5.1514235559
3.0, -0.2, -5.65136635462, 5.59801130878
1.0, -1.0, -0.0352236697196, 0.043797985758
1.0, -1.0, -1.03739908758, 1.04260628134
1.0, -1.6, -2.03547316716, 1.44298242045
2.4, -2.4, -1.64252622742, 1.64486692196
4.6, -4.6, -4.53293491474, 4.54348928847
4.6, -4.6, -5.53625538022, 5.54025636775
4.6, -4.6, -6.53822766495, 6.54297825482
4.6, -4.6, -7.53402291208, 7.53567904418
0.4, -0.4, -8.63744516026, 8.63409124502

j4
1.0, -1.0, -0.236360558557, 0.236309804657
0.1, -1.2, -0.0983010098176, 0.121908708871
0.1, -1.2, -1.09907554726, 1.12254784823
0.4, -0.4, -0.168025048758, 0.169254322094
0.4, -0.4, -1.16879491291, 1.17080559435
2.0, -2.0, -0.846377137084, 0.853322884295
0.3, -0.8, 1.665076528, -1.97354288124
0.9, -0.8, 1.03770327129, -0.973758963545
0.9, -0.8, 0.0400208852272, 0.0257548249549
2.1, -2.6, -0.210650308019, -0.0975614921472
0.9, -0.8, -1.96220753037, 2.024627909
0.9, -0.8, -2.95661662542, 3.02461247043
1.7, -2.2, -3.46006008865, 3.15189932304
2.3, -2.2, -4.08616201094, 4.15419737405
2.3, -2.2, -5.08564868074, 5.15276427047
2.9, -0.2, -5.7089988338, 5.59667450825
1.1, -1.0, 0.0607236432225, 0.0440672223803
1.1, -1.0, -0.933139978033, 1.04118503402
1.1, -1.6, -1.93774259726, 1.44567500128
2.5, -2.4, -1.53962143445, 1.64390942434
4.7, -4.6, -4.44778675389, 4.53957476849
4.7, -4.6, -5.4521280379, 5.54142877452
4.7, -4.6, -6.4560764017, 6.53734708274
4.7, -4.8, -7.45262523223, 7.37657104869
0.5, -0.4, -8.53620180669, 8.63573926051

j3
1.0, -1.0, -0.236493234963, 0.236548364344
1.2, -1.2, -0.121078980259, 0.122277056611
1.2, -1.2, -1.12113961473, 1.12192502905
0.4, -0.4, -0.167075054323, 0.168870170835
0.4, -0.4, -1.16870460149, 1.16881641532
2.0, -2.84217094304e-14, -0.849677568421, 0.927060061364
0.2, -0.8, 1.60532701715, -1.97416413726
0.8, -0.8, 0.977620718847, -0.978084052305
0.8, -0.8, -0.0244098358729, 0.027315588942
2.0, -2.6, -0.273660184213, -0.0961904362518
0.8, -0.8, -2.02159352531, 2.02560818259
0.8, -0.8, -3.02206267354, 3.02535540967
1.6, -2.2, -3.52702991367, 3.15080356784
2.2, -2.2, -4.14648064688, 4.15175309506
2.2, -2.2, -5.14905865236, 5.152626298
2.8, -0.2, -5.77236390741, 5.59624354529
1.0, -1.0, -0.0370648210732, 0.0414343896011
1.0, -1.0, -1.04106035401, 1.03997308143
1.0, -1.6, -2.03909520107, 1.4405559572
2.4, -2.4, -1.63873219742, 1.64551584594
4.6, -4.6, -4.53620261841, 4.54003323013
4.6, -4.6, -5.5353705693, 5.53979385892
4.6, -4.6, -6.53504990792, 6.54248342013
4.6, -4.8, -7.53315820721, 7.37149543201
0.4, -0.4, -8.63962073697, 8.6377698304

j2
1.0, -1.0, -0.236727912409, 0.236020976344
1.2, -1.2, -0.121359598535, 0.121876456818
1.2, -1.2, -1.12172451769, 1.12247286826
0.4, -0.4, -0.168123978325, 0.167627871571
0.4, -0.4, -1.16856626329, 1.16820570086
2.0, -2.0, -0.848067589345, 0.852546718093
2.8, -0.8, 1.64508421868, -1.97570209831
0.8, -0.8, 0.977524195207, -0.977460490392
0.8, -0.8, -0.0248305367453, 0.023875236233
2.0, -2.6, -0.274695331417, -0.0966914486919
0.8, -0.8, -2.02096214885, 2.02667705228
0.8, -0.8, -3.02305877705, 3.02667705228
1.6, -2.2, -3.52282703433, 3.1507767897
2.2, -2.2, -4.1492832293, 4.15050900257
2.2, -2.2, -5.14789032273, 5.15021442477
3.0, -0.2, -5.65068551528, 5.59906882129
1.0, -1.0, -0.0378780180219, 0.0410553667799
1.0, -1.0, -1.03747891084, 1.04103541783
1.0, -1.6, -2.03886574295, 1.4414794114
2.4, -2.4, -1.6394666263, 1.64096194468
4.6, -4.6, -4.53029563462, 4.54154641346
4.6, -4.6, -5.53960722662, 5.54200478676
4.6, -4.6, -6.5373592572, 6.53734302458
4.6, -4.8, -7.53793955653, 7.37480856727
0.4, -0.4, -8.63669401803, 8.64435791223

j1
1.0, -1.0, -0.236505085312, 0.236692106917
1.2, -3.5527136788e-15, -0.120453128333, 0.12879214183
1.2, -1.2, -1.12195766914, 1.12228871243
0.4, -0.4, -0.168222905392, 0.169053650765
0.4, -0.4, -1.16750526903, 1.16953166161
2.0, -2.0, -0.850797140938, 0.852113240861
0.2, -0.8, 1.6015698094, -1.97682733713
0.8, -0.8, 0.977557013084, -0.977516473378
0.8, -0.8, -0.0219893110305, 0.024500539744
2.0, -2.6, -0.272633049542, -0.0992410845695
0.8, -0.8, -2.02131742634, 2.02392348711
0.8, -0.8, -3.02554257835, 3.0244349243
1.2, -2.2, -3.76960560383, 3.14781201493
2.2, -2.2, -4.14865068663, 4.15044720407
2.2, -2.2, -5.14692171665, 5.15075207132
2.8, -0.2, -5.77200828356, 5.59605988847
1.0, -1.0, -0.0374140544863, 0.0412698155863
1.0, -1.0, -1.04302513851, 1.03605696798
1.0, -1.6, -2.03919496391, 1.44341327859
2.4, -2.4, -1.64216443998, 1.64518075056
4.6, -4.6, -4.53629190746, 4.54170055899
4.6, -4.6, -5.5388282029, 5.53843461106
4.6, -4.6, -6.54091763792, 6.53940030423
4.6, -4.8, -7.53458716366, 7.37746239791
0.4, -0.4, -8.63844336676, 8.64035228525

