g
0.01552, -0.01552, -0.465831891435, 0.490370754922
0.15168, -0.15168, -0.676646433658, 0.71064236306
0.28784, -0.28784, -0.974889132285, 0.974917663317
0.01552, -0.01552, -1.30031483136, 1.30055364088
0.424, -0.56016, -1.71199326435, 1.69666477249
0.424, -0.424, -2.07915407806, 2.07965756793
0.01552, -0.01552, -2.45845605259, 2.45946584281
0.69632, -0.69632, -2.83487119429, 2.83586737589
0.83248, -0.83248, -3.22345145985, 3.22407807003
0.28784, -0.28784, -3.66740380581, 3.66770587414
0.424, -0.424, -3.15853103457, 3.15833579229
0.424, -0.424, -2.73234613738, 2.73335567164
0.424, -0.424, -3.72995726696, 3.73219072776
1.4452, -1.4452, -3.2928991538, 3.295153342
1.4452, -1.4452, -4.2946946808, 4.29539921918
1.7856, -1.7856, -3.91515090782, 3.91868846527
1.7856, -1.7856, -4.92049798613, 4.91498947933
1.4452, -1.4452, -4.6209578836, 4.61910490731
1.4452, -1.4452, -5.61904518955, 5.61934775405
0.0836, -0.0836, -5.66922038915, 5.67450407871
0.01552, -0.01552, -8.51242780915, 8.51268971141
0.01552, -0.01552, -9.51272128753, 9.51166990242
0.01552, -0.01552, -10.5093714708, 10.5110549644
2.87488, -2.87488, -9.72588794829, 9.73249363596
2.87488, -2.87488, -10.7252189725, 10.7288710292
2.87488, -2.87488, -11.7266800195, 11.7288795201
2.05792, -2.05792, -11.2718359537, 11.2734133473
2.05792, -2.05792, -12.2685036725, 12.2727637133
2.05792, -2.05792, -13.2693997296, 13.2721354155

j6
0.2, -0.2, -0.145776092982, 0.280052133694
0.2, -0.2, -0.0232916760282, 0.0232785322066
0.2, -0.2, -0.034733184073, 0.035133100658
0.6, -0.6, -0.0461358529654, 0.0467708237251
1.0, -1.0, -0.236945052171, 0.236735382552
0.4, -0.4, -0.343801995328, 0.34470034192
1.0, -1.0, -0.44889712054, 0.449240124836
0.8, -0.8, -0.584263221078, 0.586425339367
1.6, -1.6, -0.707314567377, 0.709125291666
1.8, -1.8, -0.927477810053, 0.929818629757
2.0, -2.0, -1.85035170365, 1.8531252283
1.6, -1.6, -1.21728990477, 1.22242339188
1.6, -1.6, -2.21757094921, 2.21948140637
2.4, -2.4, -1.57726858447, 1.57828854228
2.4, -2.4, -2.57676429224, 2.57752153648
2.4, -2.4, -2.02411739619, 2.0273349182
2.4, -2.4, -3.02246856959, 3.02513810141
1.6, -1.6, -2.59790840753, 2.60014948214
1.6, -1.6, -3.6007436764, 3.60236635222
3.6, -3.6, -3.16209906347, 3.16527200382
1.0, -1.0, -3.53135506948, 3.52939741362
1.0, -1.0, -4.53051315799, 4.53195094133
1.0, -1.0, -5.52805625275, 5.53244631547
4.0, -4.0, -4.03216727204, 4.03581852745
4.0, -4.0, -5.02701284848, 5.03892619047
4.0, -4.0, -6.03332773983, 6.03671727594
1.6, -1.6, -5.43650721604, 5.44773629423
1.6, -1.6, -6.43222077004, 6.44730560888
1.6, -1.6, -7.43618386696, 7.44156149239

j5
0.2, -1.42108547152e-14, -0.138447073076, 0.292190336204
0.2, -0.2, -0.0232034476569, 0.0614013749702
0.2, -0.2, -0.0346269089045, 0.0349155154187
0.6, -0.6, -0.0457516961441, 0.0464119365395
1.0, -1.0, -0.236913628662, 0.237146976959
0.4, -0.4, -0.343085132125, 0.344339990799
1.0, -1.0, -0.44790737131, 0.449589426101
0.8, -0.8, -0.584011700804, 0.586134273608
1.6, -1.6, -0.707224997201, 0.708355109545
1.8, -1.8, -0.928078204646, 0.928124108608
2.0, -2.0, -1.84913764421, 1.85161895414
1.6, -1.6, -1.21920174441, 1.2206755793
1.6, -1.6, -2.2191786524, 2.21998681367
2.4, -2.4, -1.57460046323, 1.58009810347
2.4, -2.4, -2.57327090368, 2.57748047354
2.4, -2.4, -2.02181350527, 2.02817231172
2.4, -2.4, -3.0230258458, 3.02598407196
1.6, -1.6, -2.59767797971, 2.60431049557
1.6, -1.6, -3.59644716889, 3.6043209607
3.6, -3.6, -3.16403504296, 3.16437007114
1.0, -1.0, -3.52784137063, 3.5327095798
1.0, -1.0, -4.52814289727, 4.53193708431
1.0, -1.0, -5.52987560723, 5.5352656024
4.0, -4.0, -4.02773011057, 4.03814243804
4.0, -4.0, -5.02815806562, 5.04098027976
4.0, -4.0, -6.03123642393, 6.04317242503
1.6, -1.6, -5.43510596668, 5.43978122071
1.6, -1.6, -6.43676383539, 6.44038151808
1.6, -1.6, -7.43992488466, 7.44083300176

j4
0.1, -0.2, -0.157102821215, 0.300010776
0.2, -0.1, -0.0232715682162, 0.0331411000238
0.2, -0.3, -0.0349956220442, 0.0206396645876
0.6, -0.7, -0.0456014873572, 0.027030877536
1.0, -0.1, -0.23653754466, 0.224288530646
0.4, -0.5, -0.34329531116, 0.31630885701
1.0, -1.1, -0.448690033796, 0.418571728906
0.8, -0.9, -0.583956225364, 0.549447249113
1.6, -1.7, -0.708406712425, 0.669427299421
1.8, -1.9, -0.928060202965, 0.886468405537
2.0, -0.1, -1.8501121838, 1.88199614776
1.6, -1.7, -1.21903881538, 1.1716950561
1.6, -1.7, -2.21975464006, 2.17150567953
2.4, -2.5, -1.5769844118, 1.5215740202
2.4, -2.5, -2.57531032164, 2.52146347094
2.4, -2.5, -2.02419639703, 1.96267098225
2.4, -2.4, -3.0231921883, 3.02643715412
1.7, -1.6, -2.52780714037, 2.60274056602
1.7, -1.6, -3.52398718817, 3.60379507067
3.7, -3.6, -3.09262431611, 3.16317020774
1.0, -1.0, -3.53179158424, 3.53119916607
1.1, -1.0, -4.44592552217, 4.53051315799
1.1, -1.0, -5.44358887124, 5.53683417262
4.1, -4.0, -3.94734904677, 4.03728340636
4.1, -4.0, -4.95128253391, 5.03580268974
4.1, -4.0, -5.94888444379, 6.03746551142
1.7, -1.6, -5.33563462656, 5.44455702081
1.7, -1.6, -6.33805800689, 6.44287983264
1.7, -1.6, -7.33503127525, 7.44296703234

j3
0.2, -0.2, -0.145768401898, 0.295106886081
0.2, -0.2, -0.0231715765076, 0.0232561181287
0.2, -0.2, -0.0348829319518, 0.0351104824114
0.6, -0.6, -0.0459013506583, 0.0464242381868
1.0, -2.84217094304e-14, -0.236596021894, 0.247086289217
0.4, -0.4, -0.343000607327, 0.343883505042
1.0, -1.0, -0.448618890388, 0.448821109044
0.8, -0.8, -0.583890031992, 0.585423523515
1.6, -1.6, -0.706394483268, 0.708011326906
1.8, -1.8, -0.927319371841, 0.928029599944
2.0, -2.0, -1.84885177619, 1.85053405695
1.6, -1.6, -1.21477011691, 1.22032030523
1.6, -1.6, -2.21832289562, 2.22009327668
2.4, -2.4, -1.57616467328, 1.57658523401
2.4, -2.4, -2.57531853712, 2.57634538646
2.4, -2.4, -2.02301752858, 2.02619191146
2.4, -2.4, -3.01935490687, 3.02479718998
1.6, -1.6, -2.59858917673, 2.60271701464
1.6, -1.6, -3.5996102177, 3.60377152252
3.6, -3.6, -3.1615978128, 3.16655744875
1.0, -1.0, -3.53056859499, 3.53423358576
1.0, -1.0, -4.52564372427, 4.53395651355
1.0, -1.0, -5.52683620667, 5.53770663277
4.0, -4.0, -4.03488801974, 4.03664997159
4.0, -4.0, -5.03239699992, 5.03643617828
4.0, -4.0, -6.0312007727, 6.04015315399
1.6, -1.6, -5.43538828431, 5.44511089719
1.6, -1.6, -6.43831368639, 6.43762603165
1.6, -1.6, -7.43101923275, 7.44063804522

j2
2.84217094304e-14, -0.2, -0.146942775215, 0.290154260542
0.2, -0.2, -0.0233207301715, 0.0980348224307
0.2, -0.2, -0.0348641494369, 0.0349551542122
0.6, -0.6, -0.0458003758204, 0.0465387483773
